100-00-5	100-00-5
LU|Bleomycins	67763-87-5
LU|Bleomycins	9041-93-4
LU|CAS 308068-56-6 but that general listing is on Group 3	RR-128284-4
LU|Chlordane and Heptachlor	1024-57-3
LU|Chlordane and Heptachlor	12789-03-6
LU|Chlordane and Heptachlor	5103-71-9
LU|Chlordane and Heptachlor	5103-74-2
LU|Chlordane and Heptachlor	5566-34-7
LU|Chlorinated paraffins	108171-26-2
LU|Chlorinated paraffins	61788-76-9
LU|Chlorinated paraffins	63449-39-8
LU|Chlorinated paraffins	68920-70-7
LU|Chlorinated paraffins	71011-12-6
LU|Chlorinated paraffins	84082-38-2
LU|Chlorinated paraffins	84776-06-7
LU|Chlorinated paraffins	84776-07-8
LU|Chlorinated paraffins	85422-92-0
LU|Chlorinated paraffins	85535-84-8
LU|Chlorinated paraffins	85536-22-7
LU|Chlorinated paraffins	85681-73-8
LU|Chlorinated paraffins	97553-43-0
LU|Chlorinated paraffins	97659-46-6
LU|Chlorophenoxy herbicides	120-36-5
LU|Chlorophenoxy herbicides	93-65-2
LU|Chlorophenoxy herbicides	93-72-1
LU|Chlorophenoxy herbicides	93-76-5
LU|Chlorophenoxy herbicides	94-74-6
LU|Chlorophenoxy herbicides	94-75-7
LU|Chlorophenoxy herbicides	RR-01622-8
LU|Chlorophenoxy herbicides	RR-04015-3
LU|Cobalt and Cobalt compounds	10026-22-9
LU|Cobalt and Cobalt compounds	10124-43-3
LU|Cobalt and Cobalt compounds	10141-05-6
LU|Cobalt and Cobalt compounds	10210-68-1
LU|Cobalt and Cobalt compounds	11068-91-0
LU|Cobalt and Cobalt compounds	11114-92-4
LU|Cobalt and Cobalt compounds	12016-80-7
LU|Cobalt and Cobalt compounds	12069-68-0
LU|Cobalt and Cobalt compounds	12602-23-2
LU|Cobalt and Cobalt compounds	12629-02-6
LU|Cobalt and Cobalt compounds	12638-07-2
LU|Cobalt and Cobalt compounds	1307-86-4
LU|Cobalt and Cobalt compounds	1307-96-6
LU|Cobalt and Cobalt compounds	1308-04-9
LU|Cobalt and Cobalt compounds	13762-14-6
LU|Cobalt and Cobalt compounds	17786-31-1
LU|Cobalt and Cobalt compounds	21041-93-0
LU|Cobalt and Cobalt compounds	513-79-1
LU|Cobalt and Cobalt compounds	51839-24-8
LU|Cobalt and Cobalt compounds	6147-53-1
LU|Cobalt and Cobalt compounds	61789-51-3
LU|Cobalt and Cobalt compounds	71-48-7
LU|Cobalt and Cobalt compounds	7646-79-9
LU|Cobalt and Cobalt compounds	7791-13-1
LU|Cobalt and Cobalt compounds	917-69-1
LU|Cobalt sulfate and other soluble cobalt(II) salts	10026-24-1
LU|Cobalt sulfate and other soluble cobalt(II) salts	10124-43-3
LU|Cumene	98-83-9
LU|DDT and associated compounds	53-19-0
LU|DDT and associated compounds	72-54-8
LU|DDT and associated compounds	72-55-9
LU|DDT and associated compounds	789-02-6
LU|Fuel oils (heating oils)	RR-01741-4
LU|Hexachlorocyclohexanes	319-84-6
LU|Hexachlorocyclohexanes	319-85-7
LU|Hexachlorocyclohexanes	319-86-8
LU|Hexachlorocyclohexanes	6108-10-7
LU|Hexachlorocyclohexanes	6108-11-8
LU|Hexachlorocyclohexanes	6108-12-9
LU|Hexachlorocyclohexanes	6108-13-0
LU|High nickel alloys	11105-19-4
LU|High nickel alloys	11121-96-3
LU|High nickel alloys	12605-70-8
LU|High nickel alloys	12675-92-2
LU|Magenta: mixtures composed of CI Basic Red 9 or methyl fuchsin or dimethyl fuchsin or trimethyl fuchsin	26261-57-4
LU|Magenta: mixtures composed of CI Basic Red 9 or methyl fuchsin or dimethyl fuchsin or trimethyl fuchsin	3248-91-7
LU|Magenta: mixtures composed of CI Basic Red 9 or methyl fuchsin or dimethyl fuchsin or trimethyl fuchsin	569-61-9
LU|Magenta: mixtures composed of CI Basic Red 9 or methyl fuchsin or dimethyl fuchsin or trimethyl fuchsin	632-99-5
LU|Magenta: mixtures composed of CI Basic Red 9 or methyl fuchsin or dimethyl fuchsin or trimethyl fuchsin	RR-33952-6
LU|Man-made vitreous fibres	142844-00-6
LU|Man-made vitreous fibres	RR-02773-6
LU|Mercury and Mercury compounds	115-09-3
LU|Mercury and Mercury compounds	593-74-8
LU|Metallic nickel and nickel alloys	11105-19-4
LU|Metallic nickel and nickel alloys	11121-96-3
LU|Metallic nickel and nickel alloys	11133-76-9
LU|Metallic nickel and nickel alloys	12605-70-8
LU|Metallic nickel and nickel alloys	12675-92-2
LU|Metallic nickel and nickel alloys	12681-83-3
LU|Metallic nickel and nickel alloys	37187-84-1
LU|Metallic nickel and nickel alloys	61431-86-5
LU|Phenobarbital and its sodium salt	57-30-7
LU|Phenytoin	630-93-3
LU|Pickled vegetables	16071-96-8
LU|Pickled vegetables	480-19-3
LU|Pickled vegetables	90-19-7
LU|Polychlorophenols and their sodium salts combined exposure	120-83-2
LU|Polychlorophenols and their sodium salts combined exposure	58-90-2
LU|Polychlorophenols and their sodium salts combined exposure	88-06-2
LU|Polychlorophenols and their sodium salts combined exposure	95-95-4
LU|Progestins	297-76-7
LU|Progestins	302-22-7
LU|Progestins	51-98-9
LU|Progestins	52-76-6
LU|Progestins	57-83-0
LU|Progestins	595-33-5
LU|Progestins	630-56-8
LU|Progestins	68-22-4
LU|Progestins	68-23-5
LU|Progestins	71-58-9
LU|Progestins	79-64-1
LU|Progestins	797-63-7
LU|Saccharin	88-19-7
LU|Toluene diisocyanates	26471-62-5
LU|Toluene diisocyanates	584-84-9
LU|Toluene diisocyanates	91-08-7
LU|Toxins derived from Fusarium moniliforme	116355-84-1
LU|Toxins derived from Fusarium moniliforme	79748-81-5
LU|Trp-P-1 and its acetate	68808-54-8
LU|Trp-P-2 and its acetate	75104-43-7
LU|arsenic in drinking water	124-58-3
LU|parent compound CAS 119-93-7 3,3'-Dimethylbenzidine	612-82-8
RR-00032-8	RR-00032-8
RR-00033-9	6533-00-2
RR-00033-9	RR-00033-9
RR-00059-9	101-10-0
RR-00059-9	114420-56-3
RR-00059-9	120-39-8
RR-00059-9	122-88-3
RR-00059-9	15146-99-3
RR-00059-9	16484-77-8
RR-00059-9	1713-15-1
RR-00059-9	1917-92-6
RR-00059-9	1917-95-9
RR-00059-9	1928-37-6
RR-00059-9	1928-38-7
RR-00059-9	1928-39-8
RR-00059-9	1928-43-4
RR-00059-9	1928-44-5
RR-00059-9	1928-47-8
RR-00059-9	1928-61-6
RR-00059-9	1929-73-3
RR-00059-9	25168-15-4
RR-00059-9	25168-26-7
RR-00059-9	2545-59-7
RR-00059-9	26129-32-8
RR-00059-9	2630-13-9
RR-00059-9	2630-15-1
RR-00059-9	2702-72-9
RR-00059-9	3307-39-9
RR-00059-9	3307-41-3
RR-00059-9	3547-07-7
RR-00059-9	40583-17-3
RR-00059-9	40843-25-2
RR-00059-9	43121-43-3
RR-00059-9	4938-72-1
RR-00059-9	533-23-3
RR-00059-9	55219-65-3
RR-00059-9	588-22-7
RR-00059-9	60074-25-1
RR-00059-9	7085-19-0
RR-00059-9	76120-22-4
RR-00059-9	8067-55-8
RR-00059-9	84496-56-0
RR-00059-9	93-78-7
RR-00059-9	93-79-8
RR-00059-9	94-11-1
RR-00059-9	94-80-4
RR-00059-9	94-81-5
RR-00059-9	94-82-6
RR-00059-9	RR-00059-9
RR-00061-3	RR-00061-3
RR-00107-0	1002-88-6
RR-00107-0	100231-59-2
RR-00107-0	10026-17-2
RR-00107-0	10026-18-3
RR-00107-0	10026-19-4
RR-00107-0	10026-20-7
RR-00107-0	10026-21-8
RR-00107-0	10026-23-0
RR-00107-0	100329-54-2
RR-00107-0	10101-56-1
RR-00107-0	10101-57-2
RR-00107-0	10101-58-3
RR-00107-0	1011477-51-2
RR-00107-0	1012881-41-2
RR-00107-0	10139-54-5
RR-00107-0	10170-27-1
RR-00107-0	10170-78-2
RR-00107-0	102242-60-4
RR-00107-0	102262-20-4
RR-00107-0	102262-21-5
RR-00107-0	102262-22-6
RR-00107-0	10241-04-0
RR-00107-0	102601-60-5
RR-00107-0	10294-50-5
RR-00107-0	103241-62-9
RR-00107-0	10393-49-4
RR-00107-0	104586-41-6
RR-00107-0	104815-53-4
RR-00107-0	105038-79-7
RR-00107-0	105187-12-0
RR-00107-0	105267-82-1
RR-00107-0	1052689-87-8
RR-00107-0	10534-83-5
RR-00107-0	10534-85-7
RR-00107-0	10534-86-8
RR-00107-0	10534-89-1
RR-00107-0	105883-52-1
RR-00107-0	106699-36-9
RR-00107-0	107391-54-8
RR-00107-0	107592-59-6
RR-00107-0	107598-50-5
RR-00107-0	107630-45-5
RR-00107-0	108916-09-2
RR-00107-0	1094215-76-5
RR-00107-0	11005-93-9
RR-00107-0	11070-96-5
RR-00107-0	11077-19-3
RR-00107-0	11079-03-1
RR-00107-0	11103-91-6
RR-00107-0	11104-61-3
RR-00107-0	111057-98-8
RR-00107-0	11107-01-0
RR-00107-0	11108-68-2
RR-00107-0	11113-57-8
RR-00107-0	11139-24-5
RR-00107-0	112653-89-1
RR-00107-0	113066-89-0
RR-00107-0	113329-94-5
RR-00107-0	113663-43-7
RR-00107-0	114818-38-1
RR-00107-0	114818-39-2
RR-00107-0	114818-40-5
RR-00107-0	114818-41-6
RR-00107-0	114818-42-7
RR-00107-0	114819-02-2
RR-00107-0	114901-09-6
RR-00107-0	114901-10-9
RR-00107-0	114950-15-1
RR-00107-0	116912-63-1
RR-00107-0	117091-68-6
RR-00107-0	117412-28-9
RR-00107-0	118044-55-6
RR-00107-0	119333-99-2
RR-00107-0	119633-64-6
RR-00107-0	119920-13-7
RR-00107-0	12006-77-8
RR-00107-0	12006-78-9
RR-00107-0	12013-10-4
RR-00107-0	12015-75-7
RR-00107-0	12016-69-2
RR-00107-0	12017-00-4
RR-00107-0	12017-01-5
RR-00107-0	12017-12-8
RR-00107-0	12017-13-9
RR-00107-0	12017-38-8
RR-00107-0	12017-43-5
RR-00107-0	12017-50-4
RR-00107-0	12017-61-7
RR-00107-0	12017-65-1
RR-00107-0	12017-67-3
RR-00107-0	12017-68-4
RR-00107-0	12017-71-9
RR-00107-0	12017-76-4
RR-00107-0	12021-67-9
RR-00107-0	12044-42-7
RR-00107-0	12045-01-1
RR-00107-0	12052-28-7
RR-00107-0	12052-42-5
RR-00107-0	12052-62-9
RR-00107-0	12052-64-1
RR-00107-0	12052-70-9
RR-00107-0	12052-78-7
RR-00107-0	12078-25-0
RR-00107-0	121053-28-9
RR-00107-0	121053-29-0
RR-00107-0	121053-30-3
RR-00107-0	12134-02-0
RR-00107-0	12139-70-7
RR-00107-0	12139-93-4
RR-00107-0	12144-85-3
RR-00107-0	12187-43-8
RR-00107-0	12187-46-1
RR-00107-0	12190-79-3
RR-00107-0	12214-13-0
RR-00107-0	12256-04-1
RR-00107-0	12263-08-0
RR-00107-0	12268-07-4
RR-00107-0	12297-66-4
RR-00107-0	12305-84-9
RR-00107-0	12314-24-8
RR-00107-0	123334-29-2
RR-00107-0	12414-94-7
RR-00107-0	124222-14-6
RR-00107-0	124222-15-7
RR-00107-0	124222-16-8
RR-00107-0	124222-17-9
RR-00107-0	124222-18-0
RR-00107-0	12427-42-8
RR-00107-0	12515-29-6
RR-00107-0	12516-51-7
RR-00107-0	12516-52-8
RR-00107-0	125252-57-5
RR-00107-0	125271-30-9
RR-00107-0	125328-48-5
RR-00107-0	125352-02-5
RR-00107-0	125352-03-6
RR-00107-0	125378-88-3
RR-00107-0	125378-89-4
RR-00107-0	125378-91-8
RR-00107-0	125408-78-8
RR-00107-0	125552-50-3
RR-00107-0	1255925-80-4
RR-00107-0	12619-68-0
RR-00107-0	1262279-30-0
RR-00107-0	1262279-31-1
RR-00107-0	12640-46-9
RR-00107-0	12653-56-4
RR-00107-0	12672-27-4
RR-00107-0	12672-51-4
RR-00107-0	126924-31-0
RR-00107-0	12715-61-6
RR-00107-0	12718-69-3
RR-00107-0	12737-30-3
RR-00107-0	1277-43-6
RR-00107-0	128090-06-2
RR-00107-0	128409-73-4
RR-00107-0	129618-34-4
RR-00107-0	129618-36-6
RR-00107-0	129618-38-8
RR-00107-0	129618-39-9
RR-00107-0	13011-62-6
RR-00107-0	130114-33-9
RR-00107-0	130330-97-1
RR-00107-0	130391-06-9
RR-00107-0	1307-99-9
RR-00107-0	130725-91-6
RR-00107-0	13078-49-4
RR-00107-0	1308-06-1
RR-00107-0	131097-43-3
RR-00107-0	13115-03-2
RR-00107-0	1317-42-6
RR-00107-0	1332-70-3
RR-00107-0	1332-71-4
RR-00107-0	1332-82-7
RR-00107-0	1333-88-6
RR-00107-0	13408-73-6
RR-00107-0	13408-78-1
RR-00107-0	13422-51-0
RR-00107-0	13422-52-1
RR-00107-0	13422-53-2
RR-00107-0	13422-55-4
RR-00107-0	1345-16-0
RR-00107-0	1345-19-3
RR-00107-0	13455-25-9
RR-00107-0	13455-31-7
RR-00107-0	13455-33-9
RR-00107-0	13455-34-0
RR-00107-0	13455-36-2
RR-00107-0	13478-09-6
RR-00107-0	13478-33-6
RR-00107-0	13494-89-8
RR-00107-0	135556-78-4
RR-00107-0	135556-88-6
RR-00107-0	13586-38-4
RR-00107-0	13586-82-8
RR-00107-0	13586-84-0
RR-00107-0	13596-21-9
RR-00107-0	13596-22-0
RR-00107-0	13596-45-7
RR-00107-0	13596-46-8
RR-00107-0	136-52-7
RR-00107-0	13600-98-1
RR-00107-0	13701-68-3
RR-00107-0	1374881-30-7
RR-00107-0	137506-60-6
RR-00107-0	13782-01-9
RR-00107-0	13817-37-3
RR-00107-0	13821-10-8
RR-00107-0	13859-51-3
RR-00107-0	13869-30-2
RR-00107-0	13870-90-1
RR-00107-0	13963-58-1
RR-00107-0	14017-41-5
RR-00107-0	14023-85-9
RR-00107-0	14024-48-7
RR-00107-0	14025-10-6
RR-00107-0	14025-11-7
RR-00107-0	14033-48-8
RR-00107-0	14039-23-7
RR-00107-0	14049-79-7
RR-00107-0	14096-82-3
RR-00107-0	14123-08-1
RR-00107-0	14126-32-0
RR-00107-0	14128-95-1
RR-00107-0	14167-18-1
RR-00107-0	14172-90-8
RR-00107-0	14216-74-1
RR-00107-0	14217-00-6
RR-00107-0	14239-07-7
RR-00107-0	14240-12-1
RR-00107-0	14285-59-7
RR-00107-0	14325-03-2
RR-00107-0	14355-30-7
RR-00107-0	14405-50-6
RR-00107-0	144437-67-2
RR-00107-0	14518-26-4
RR-00107-0	14564-70-6
RR-00107-0	14582-18-4
RR-00107-0	14590-13-7
RR-00107-0	14590-19-3
RR-00107-0	14591-57-2
RR-00107-0	14640-56-3
RR-00107-0	14649-73-1
RR-00107-0	14652-46-1
RR-00107-0	14666-94-5
RR-00107-0	14666-96-7
RR-00107-0	14690-59-6
RR-00107-0	14707-82-5
RR-00107-0	14732-58-2
RR-00107-0	147515-52-4
RR-00107-0	14897-04-2
RR-00107-0	14931-83-0
RR-00107-0	14960-16-8
RR-00107-0	14965-99-2
RR-00107-0	15040-52-5
RR-00107-0	15041-07-3
RR-00107-0	15136-66-0
RR-00107-0	15137-09-4
RR-00107-0	15188-91-7
RR-00107-0	15218-44-7
RR-00107-0	15238-00-3
RR-00107-0	15244-74-3
RR-00107-0	15275-08-8
RR-00107-0	15322-24-4
RR-00107-0	15391-24-9
RR-00107-0	15392-59-3
RR-00107-0	15520-31-7
RR-00107-0	15520-84-0
RR-00107-0	155737-56-7
RR-00107-0	1560-69-6
RR-00107-0	15605-72-8
RR-00107-0	15671-27-9
RR-00107-0	15684-35-2
RR-00107-0	15731-88-1
RR-00107-0	15742-33-3
RR-00107-0	157583-32-9
RR-00107-0	158646-92-5
RR-00107-0	1588-79-0
RR-00107-0	15974-34-2
RR-00107-0	16039-54-6
RR-00107-0	16092-38-9
RR-00107-0	16544-92-6
RR-00107-0	16842-03-8
RR-00107-0	16972-55-7
RR-00107-0	17034-55-8
RR-00107-0	171200-71-8
RR-00107-0	172777-24-1
RR-00107-0	17375-31-4
RR-00107-0	17409-91-5
RR-00107-0	17632-19-8
RR-00107-0	176763-62-5
RR-00107-0	177997-13-6
RR-00107-0	17829-66-2
RR-00107-0	178959-25-6
RR-00107-0	18130-42-2
RR-00107-0	18195-32-9
RR-00107-0	18201-52-0
RR-00107-0	182442-95-1
RR-00107-0	182496-55-5
RR-00107-0	18285-21-7
RR-00107-0	18488-96-5
RR-00107-0	18639-97-9
RR-00107-0	18718-10-0
RR-00107-0	18727-04-3
RR-00107-0	188264-84-8
RR-00107-0	189139-63-7
RR-00107-0	189279-89-8
RR-00107-0	19019-51-3
RR-00107-0	19052-32-5
RR-00107-0	19106-33-3
RR-00107-0	191233-75-7
RR-00107-0	19192-71-3
RR-00107-0	19224-80-7
RR-00107-0	193214-24-3
RR-00107-0	193293-67-3
RR-00107-0	19330-29-1
RR-00107-0	19648-83-0
RR-00107-0	20427-11-6
RR-00107-0	20506-24-5
RR-00107-0	20623-13-6
RR-00107-0	206986-92-7
RR-00107-0	207124-67-2
RR-00107-0	207124-68-3
RR-00107-0	207124-69-4
RR-00107-0	207803-51-8
RR-00107-0	2087499-33-8
RR-00107-0	21158-51-0
RR-00107-0	212250-92-5
RR-00107-0	214142-68-4
RR-00107-0	21679-46-9
RR-00107-0	22088-57-9
RR-00107-0	22465-48-1
RR-00107-0	22541-53-3
RR-00107-0	22541-63-5
RR-00107-0	22584-72-1
RR-00107-0	22631-65-8
RR-00107-0	22853-45-8
RR-00107-0	23208-66-4
RR-00107-0	23209-26-9
RR-00107-0	23272-52-8
RR-00107-0	23295-32-1
RR-00107-0	23380-38-3
RR-00107-0	23384-69-2
RR-00107-0	234446-82-3
RR-00107-0	23670-59-9
RR-00107-0	239097-11-1
RR-00107-0	23949-78-2
RR-00107-0	24212-54-2
RR-00107-0	24215-94-9
RR-00107-0	24704-41-4
RR-00107-0	24719-19-5
RR-00107-0	24828-46-4
RR-00107-0	25139-08-6
RR-00107-0	25215-19-4
RR-00107-0	259259-80-8
RR-00107-0	25971-15-7
RR-00107-0	26076-28-8
RR-00107-0	26220-72-4
RR-00107-0	26264-28-8
RR-00107-0	26305-75-9
RR-00107-0	26490-63-1
RR-00107-0	26603-20-3
RR-00107-0	26686-74-8
RR-00107-0	26921-01-7
RR-00107-0	26998-20-9
RR-00107-0	27016-73-5
RR-00107-0	27085-12-7
RR-00107-0	27253-31-2
RR-00107-0	27685-51-4
RR-00107-0	27736-00-1
RR-00107-0	27792-36-5
RR-00107-0	28029-53-0
RR-00107-0	28038-39-3
RR-00107-0	28903-71-1
RR-00107-0	29058-84-2
RR-00107-0	29383-29-7
RR-00107-0	2952663-95-3
RR-00107-0	29616-23-7
RR-00107-0	29871-10-1
RR-00107-0	29904-98-1
RR-00107-0	29973-37-3
RR-00107-0	29977-10-4
RR-00107-0	29998-71-8
RR-00107-0	3017-60-5
RR-00107-0	30621-99-9
RR-00107-0	30638-08-5
RR-00107-0	30875-93-5
RR-00107-0	31586-68-2
RR-00107-0	32441-17-1
RR-00107-0	32486-57-0
RR-00107-0	32517-38-7
RR-00107-0	3252-99-1
RR-00107-0	3267-76-3
RR-00107-0	3317-67-7
RR-00107-0	33270-74-5
RR-00107-0	33593-50-9
RR-00107-0	33960-07-5
RR-00107-0	34240-80-7
RR-00107-0	34262-88-9
RR-00107-0	34664-47-6
RR-00107-0	34735-28-9
RR-00107-0	361346-80-7
RR-00107-0	36217-04-6
RR-00107-0	36499-65-7
RR-00107-0	36835-61-7
RR-00107-0	37210-16-5
RR-00107-0	37264-96-3
RR-00107-0	37329-49-0
RR-00107-0	37367-90-1
RR-00107-0	37382-24-4
RR-00107-0	378253-51-1
RR-00107-0	378253-52-2
RR-00107-0	378253-53-3
RR-00107-0	37981-00-3
RR-00107-0	38218-51-8
RR-00107-0	38218-77-8
RR-00107-0	38233-75-9
RR-00107-0	38582-17-1
RR-00107-0	39361-75-6
RR-00107-0	39394-76-8
RR-00107-0	40621-10-1
RR-00107-0	41122-85-4
RR-00107-0	41325-63-7
RR-00107-0	41663-81-4
RR-00107-0	41751-89-7
RR-00107-0	42978-77-8
RR-00107-0	49651-10-7
RR-00107-0	49676-83-7
RR-00107-0	50136-28-2
RR-00107-0	50525-57-0
RR-00107-0	50696-78-1
RR-00107-0	508202-43-5
RR-00107-0	51053-44-2
RR-00107-0	51084-32-3
RR-00107-0	52256-38-9
RR-00107-0	52270-44-7
RR-00107-0	52277-69-7
RR-00107-0	52277-72-2
RR-00107-0	52277-73-3
RR-00107-0	52308-79-9
RR-00107-0	52729-67-6
RR-00107-0	52810-40-9
RR-00107-0	53108-49-9
RR-00107-0	53108-50-2
RR-00107-0	53149-77-2
RR-00107-0	53433-12-8
RR-00107-0	53927-86-9
RR-00107-0	542-84-7
RR-00107-0	544-18-3
RR-00107-0	54437-56-8
RR-00107-0	54846-43-4
RR-00107-0	55158-44-6
RR-00107-0	55448-22-1
RR-00107-0	55494-92-3
RR-00107-0	55668-56-9
RR-00107-0	55870-93-4
RR-00107-0	55870-94-5
RR-00107-0	55963-70-7
RR-00107-0	56060-88-9
RR-00107-0	56792-69-9
RR-00107-0	57364-75-7
RR-00107-0	57454-67-8
RR-00107-0	58197-53-8
RR-00107-0	58288-50-9
RR-00107-0	58302-43-5
RR-00107-0	58591-45-0
RR-00107-0	5931-89-5
RR-00107-0	59461-30-2
RR-00107-0	59487-93-3
RR-00107-0	59561-55-6
RR-00107-0	5965-38-8
RR-00107-0	60109-88-8
RR-00107-0	60406-95-3
RR-00107-0	60459-08-7
RR-00107-0	61045-13-4
RR-00107-0	61419-68-9
RR-00107-0	61789-50-2
RR-00107-0	61789-52-4
RR-00107-0	61969-42-4
RR-00107-0	62207-76-5
RR-00107-0	6255-07-8
RR-00107-0	62598-42-9
RR-00107-0	62647-83-0
RR-00107-0	62782-24-5
RR-00107-0	63287-28-5
RR-00107-0	63413-04-7
RR-00107-0	63497-09-6
RR-00107-0	63588-34-1
RR-00107-0	63597-33-1
RR-00107-0	63640-17-5
RR-00107-0	63971-70-0
RR-00107-0	6401-84-9
RR-00107-0	6421-64-3
RR-00107-0	6424-15-3
RR-00107-0	6460-02-2
RR-00107-0	64611-71-8
RR-00107-0	652131-56-1
RR-00107-0	65335-15-1
RR-00107-0	65453-05-6
RR-00107-0	65492-00-4
RR-00107-0	65997-18-4
RR-00107-0	66104-83-4
RR-00107-0	66288-88-8
RR-00107-0	6667-75-0
RR-00107-0	6700-85-2
RR-00107-0	67292-36-8
RR-00107-0	67486-73-1
RR-00107-0	6771-86-4
RR-00107-0	67711-89-1
RR-00107-0	67801-57-4
RR-00107-0	67815-64-9
RR-00107-0	67875-38-1
RR-00107-0	67906-18-7
RR-00107-0	67906-22-3
RR-00107-0	67906-23-4
RR-00107-0	67924-23-6
RR-00107-0	67952-53-8
RR-00107-0	67952-74-3
RR-00107-0	67968-64-3
RR-00107-0	67968-65-4
RR-00107-0	67968-66-5
RR-00107-0	67969-67-9
RR-00107-0	68-19-9
RR-00107-0	68000-01-1
RR-00107-0	68016-03-5
RR-00107-0	68025-39-8
RR-00107-0	68033-18-1
RR-00107-0	68123-03-5
RR-00107-0	68130-37-0
RR-00107-0	68132-93-4
RR-00107-0	68133-85-7
RR-00107-0	68152-91-0
RR-00107-0	68186-85-6
RR-00107-0	68186-87-8
RR-00107-0	68186-89-0
RR-00107-0	68186-97-0
RR-00107-0	68187-05-3
RR-00107-0	68187-11-1
RR-00107-0	68187-40-6
RR-00107-0	68187-49-5
RR-00107-0	68187-50-8
RR-00107-0	68189-40-2
RR-00107-0	68201-98-9
RR-00107-0	68213-72-9
RR-00107-0	68239-47-4
RR-00107-0	68239-55-4
RR-00107-0	68239-56-5
RR-00107-0	68239-57-6
RR-00107-0	68239-58-7
RR-00107-0	68409-81-4
RR-00107-0	68411-08-5
RR-00107-0	68412-74-8
RR-00107-0	68413-61-6
RR-00107-0	68442-96-6
RR-00107-0	68449-39-8
RR-00107-0	68457-13-6
RR-00107-0	68457-90-9
RR-00107-0	68475-45-6
RR-00107-0	68478-57-9
RR-00107-0	68478-58-0
RR-00107-0	68512-31-2
RR-00107-0	68553-15-1
RR-00107-0	6856-47-9
RR-00107-0	68568-52-5
RR-00107-0	68584-96-3
RR-00107-0	68608-09-3
RR-00107-0	68608-93-5
RR-00107-0	68609-02-9
RR-00107-0	68610-13-9
RR-00107-0	68647-47-2
RR-00107-0	68784-10-1
RR-00107-0	68811-50-7
RR-00107-0	68855-86-7
RR-00107-0	68928-31-4
RR-00107-0	68955-83-9
RR-00107-0	68956-82-1
RR-00107-0	68958-90-7
RR-00107-0	68966-95-0
RR-00107-0	68966-96-1
RR-00107-0	68966-98-3
RR-00107-0	68988-10-3
RR-00107-0	69011-09-2
RR-00107-0	69012-37-9
RR-00107-0	69012-51-7
RR-00107-0	69012-71-1
RR-00107-0	69012-72-2
RR-00107-0	69098-14-2
RR-00107-0	69140-59-6
RR-00107-0	69140-60-9
RR-00107-0	69178-34-3
RR-00107-0	69178-42-3
RR-00107-0	69198-43-2
RR-00107-0	69278-74-6
RR-00107-0	69292-92-8
RR-00107-0	69893-68-1
RR-00107-0	69898-68-6
RR-00107-0	69934-86-7
RR-00107-0	70131-61-2
RR-00107-0	70179-69-0
RR-00107-0	70236-41-8
RR-00107-0	70236-43-0
RR-00107-0	70236-44-1
RR-00107-0	70236-59-8
RR-00107-0	70247-32-4
RR-00107-0	70247-74-4
RR-00107-0	70247-76-6
RR-00107-0	70281-40-2
RR-00107-0	70529-03-2
RR-00107-0	70693-07-1
RR-00107-0	70776-55-5
RR-00107-0	70815-19-9
RR-00107-0	70833-34-0
RR-00107-0	70851-34-2
RR-00107-0	70936-53-7
RR-00107-0	71060-75-8
RR-00107-0	71243-97-5
RR-00107-0	71562-83-9
RR-00107-0	71566-26-2
RR-00107-0	71566-27-3
RR-00107-0	71566-34-2
RR-00107-0	71566-39-7
RR-00107-0	71566-55-7
RR-00107-0	71603-79-7
RR-00107-0	71701-14-9
RR-00107-0	71735-52-9
RR-00107-0	71735-59-6
RR-00107-0	71735-61-0
RR-00107-0	71786-54-4
RR-00107-0	71839-74-2
RR-00107-0	71839-76-4
RR-00107-0	71839-84-4
RR-00107-0	71839-87-7
RR-00107-0	71839-88-8
RR-00107-0	71888-93-2
RR-00107-0	71957-08-9
RR-00107-0	71963-57-0
RR-00107-0	72102-52-4
RR-00107-0	72208-07-2
RR-00107-0	72245-25-1
RR-00107-0	72253-09-9
RR-00107-0	72269-32-0
RR-00107-0	72391-09-4
RR-00107-0	72391-10-7
RR-00107-0	72403-31-7
RR-00107-0	72403-32-8
RR-00107-0	72403-33-9
RR-00107-0	72403-34-0
RR-00107-0	72479-33-5
RR-00107-0	72479-96-0
RR-00107-0	72496-88-9
RR-00107-0	72797-08-1
RR-00107-0	72797-09-2
RR-00107-0	72797-14-9
RR-00107-0	72828-26-3
RR-00107-0	72829-33-5
RR-00107-0	72845-76-2
RR-00107-0	72869-26-2
RR-00107-0	72869-37-5
RR-00107-0	728945-44-6
RR-00107-0	72905-57-8
RR-00107-0	72906-12-8
RR-00107-0	72928-76-8
RR-00107-0	72928-77-9
RR-00107-0	72928-91-7
RR-00107-0	72932-56-0
RR-00107-0	72987-06-5
RR-00107-0	72987-07-6
RR-00107-0	73018-84-5
RR-00107-0	73038-30-9
RR-00107-0	73195-17-2
RR-00107-0	73297-09-3
RR-00107-0	73297-10-6
RR-00107-0	73297-17-3
RR-00107-0	73324-01-3
RR-00107-0	73324-02-4
RR-00107-0	73455-76-2
RR-00107-0	73507-63-8
RR-00107-0	73507-66-1
RR-00107-0	73507-67-2
RR-00107-0	73507-73-0
RR-00107-0	73612-40-5
RR-00107-0	73612-41-6
RR-00107-0	739352-37-5
RR-00107-0	74082-15-8
RR-00107-0	74196-11-5
RR-00107-0	74196-12-6
